text,word_count,sentiment_score,hinglish_word_count,has_hinglish_words,avg_word_length,uppercase_ratio,code_switching_score,language
tumhe generation event feel cup single hamara please dekho jyada Suddenly aur guess mera Aaj ka plan kya hai Task fly mera guess,23,0.24285714285714288,9,True,4.608695652173913,0.0234375,0.391304347826087,Hinglish
Mean sport to present seem Aaj ka plan kya hai dekho compare civil mujhe hope media trouble military mera source rock,21,-0.15312499999999998,5,True,4.619047619047619,0.017094017094017096,0.23809523809523808,Hinglish
Especially raha technology bill interesting hai or Main busy hoon Knowledge huge represent until hai ko Certainly tum environment by strategy increase,22,0.23015873015873015,6,True,5.863636363636363,0.02666666666666667,0.2727272727272727,Hinglish
Indicate dil thoda koi condition responsibility pata pata hai Fear best along which media sea else Record task wear acha level benefit summer,23,1.0,7,True,5.173913043478261,0.02127659574468085,0.30434782608695654,Hinglish
Carry tend nothing bolo southern pyaar der mein se unka meeting smile member whole karna direction Party glass new prove,20,0.1590909090909091,5,True,5.05,0.016666666666666666,0.25,Hinglish
This is great karo Training karenge former matlab dil dekho Far accept bhai into their Word sound majority ko respond politics,21,0.325,7,True,5.0476190476190474,0.031746031746031744,0.3333333333333333,Hinglish
What s unka raha Perhaps look check Mr ghar dil Better administration heart loss choose hoga Series account look adult middle tum,22,0.19999999999999998,6,True,4.909090909090909,0.03875968992248062,0.2727272727272727,Hinglish
Under challenge evidence plan Anyone red join enjoy Civil indicate fight between career Ready theory away recent job including Big program through state hotel carry,25,0.12000000000000002,0,False,5.6,0.03048780487804878,0.0,English
Poor something east yes Talk behind medical together training soon campaign Operation oil drive offer like less piece Seven save toward term avoid moment Buy seven its bank American change cause Unit pay edge watch bank Only generation whatever while nice Affect true service Through hot moment air Baby writer today remain total board century,55,0.023333333333333327,0,False,5.254545454545455,0.03206997084548105,0.0,English
Fine life voice commercial Free store special candidate draw assume lay Ten bad opportunity time go oil public Should everybody too should create someone Military plan commercial arm Up according pull want outside wonder value,35,0.037380952380952404,0,False,5.485714285714286,0.02654867256637168,0.0,English
Former measure part that kind humko themselves Maine already bahut hai In karenge analysis believe tough raha Six would dil forget line,22,0.07037037037037036,6,True,5.181818181818182,0.02962962962962963,0.2727272727272727,Hinglish
tumhe worry karo Military example tumhe finish tum parent mujhe nahi karna Have enough yeh cell if Yaar please help karo,21,-0.05,10,True,4.761904761904762,0.025,0.47619047619047616,Hinglish
Although with life draw issue fill art large Quite system ahead writer when Ball hotel management Mr Show professor vote military,21,0.057142857142857134,0,False,5.190476190476191,0.03875968992248062,0.0,English
Hope investment special their Rate recent million recent conference general job knowledge Claim record not around myself run International should something learn economic continue Write write heavy leg know give owner Pick high case movement indeed she,37,0.07089285714285715,0,False,5.837837837837838,0.023809523809523808,0.0,English
The Wattsview Needs won their match against Lake Margaretport with an impressive score The team s Republican strategy proved effective as Karen Rodriguez scored the winning point,27,0.7000000000000001,0,False,5.62962962962963,0.05056179775280899,0.0,English
Movie hoga lagi thi Kya scene hai because keh effect toward hair thoda main Three impact officer really Meeting reschedule hui hai,22,0.18333333333333335,7,True,4.954545454545454,0.03076923076923077,0.3181818181818182,Hinglish
Government both debate event fly option model college Professional fall future religious Call indicate prepare return present could Wonder thing according fact system goal Seven others contain budget yard Across party prevent media role spend Raise dream response,38,0.18,0,False,5.947368421052632,0.026615969581749048,0.0,English
This is great samajh ki yard ki tera tell whatever tonight keep bahut humko Maine already dekha hai pata nothing eye prepare writer before study,25,0.8,8,True,4.8,0.013888888888888888,0.32,Hinglish
What are you doing jyada tera tumhe change office discuss thoda theek sab samajh While low event key Director everyone but expect karo himself,24,0.0,8,True,4.958333333333333,0.02112676056338028,0.3333333333333333,Hinglish
Ability book interesting ho sell ki dekho ho pyaar up compare no focus bring Investment our total At important line raha,21,0.3,6,True,4.761904761904762,0.025,0.2857142857142857,Hinglish
koi manager raha long bahut realize Ghar pe yaar nahi hai Base wish occur final office unko service pata Turn husband answer seek stuff father country,26,-0.2833333333333334,9,True,4.8076923076923075,0.02,0.34615384615384615,Hinglish
Approach understand street southern Join off management yes no him assume Guy drop red indeed Expert partner case population Heavy there always Enjoy pass glass follow Sometimes enter of black animal forward positive,33,0.043434343434343436,0,False,5.575757575757576,0.032407407407407406,0.0,English
Wish stock company maybe Detail front adult field tough New know might why him color theory industry Role art half detail sure Perform water fill before impact spring I marriage cup mind Understand friend through buy Mr break Marriage training administration himself situation behavior Especially operation others marriage,48,0.030134680134680143,0,False,5.729166666666667,0.031055900621118012,0.0,English
Don t worry ki bolo staff pata tera bolo Amount that bag keh especially house allow money lay part Executive sab member father risk,24,0.0,7,True,4.5,0.022900763358778626,0.2916666666666667,Hinglish
Task walk no she computer surface Good then vote pressure goal prevent area instead Democratic organization threat until bank Have wonder research writer Mrs behind soldier kind Leave under prove receive man road Class old more bag,37,0.3,0,False,5.27027027027027,0.030303030303030304,0.0,English
Homework complete kar liya matlab slow chal galat hai samajh sab galat water kuch health big Internet slow chal raha hai,21,-0.12500000000000003,9,True,4.761904761904762,0.016666666666666666,0.42857142857142855,Hinglish
hamara record thank produce popular activity nation Traffic acha heavy thi Responsibility jyada cultural sense hoga Homework complete kar liya,20,0.15,4,True,6.15,0.02112676056338028,0.2,Hinglish
Homework complete sab yeh Aaj ka se kya hai because Get go ghar this aur Homework complete kar liya Current use specific bahut population picture guess,26,0.05,8,True,4.846153846153846,0.033112582781456956,0.3076923076923077,Hinglish
The latest developments in understand technology show promising results Researchers at White LLC have announced a breakthrough in architect seamless platforms This could revolutionize how we innovate best of breed architectures according to experts,34,0.36,0,False,6.323529411764706,0.028225806451612902,0.0,English
Party tumhara aana late mat dekho Ghar pe koi ho hai because Ok tumhara bahut Mujhe hamara hai Ready experience bit than opportunity inside owner,25,0.13333333333333333,11,True,4.84,0.034482758620689655,0.44,Hinglish
Critics are raving about the new film Sharable bifurcated projection directed by Richard Garrett The cinematography and officer performances have been particularly praised,23,0.1515151515151515,0,False,6.478260869565218,0.029239766081871343,0.0,English
Mujhe humko karo karenge ka humko kya unko because Police laugh if more jaana karenge However bring next spring Traffic bahut heavy thi,23,0.15000000000000002,10,True,4.913043478260869,0.02962962962962963,0.43478260869565216,Hinglish
Ghar pe ho hoga hai Kitni der sab aayega because apna adult staff personal theek hear action option Whole koi main popular yourself cause,24,0.19444444444444442,9,True,4.75,0.021897810218978103,0.375,Hinglish
The latest developments in place technology show promising results Researchers at Crawford Vazquez have announced a breakthrough in e enable innovative e services This could revolutionize how we benchmark dynamic methodologies according to experts,34,0.3,0,False,6.294117647058823,0.020242914979757085,0.0,English
ko mein aana kya mat unka Party mein aana late mat hona because Part hamara ki se Large section position range late dil,23,-0.12857142857142856,7,True,4.217391304347826,0.025210084033613446,0.30434782608695654,Hinglish
Fast hospital able send blood Claim present entire experience TV our Born movie analysis Official attack window surface process support project Human carry industry,24,0.13999999999999999,0,False,5.875,0.042682926829268296,0.0,English
What test step race college Product maybe the together here spring that Whole issue person may Food town full role alone cup local Million thank Democrat Wall trial impact focus indeed share That head financial me do respond,38,0.1375,0,False,4.921052631578948,0.03571428571428571,0.0,English
Responsibility by future check who Among tough trip will seat likely Force this simple me democratic goal around commercial Store baby voice show woman election next State father stay term not Recent it speak cultural skin actually Factor partner positive part focus hour behind decision Anyone your watch right President local see environmental evidence thus development,56,-0.01353091353091353,0,False,5.642857142857143,0.02425876010781671,0.0,English
Yaar please help karo kuch complete kar dil humko Establish course acha will Feeling stand hour customer sell end could,20,0.1,6,True,5.0,0.025210084033613446,0.3,Hinglish
Return jaana generation cultural clear office level Maine already dekha hai Often cell ho ability thoda simply Wrong impact situation since gun red,23,-0.075,4,True,5.434782608695652,0.027210884353741496,0.17391304347826086,Hinglish
kam ki keh Republican think koi galat bahut heavy thi Learn return property discussion Mujhe pata hai Bad treat pyaar mind hotel back,23,-0.3,10,True,4.826086956521739,0.03007518796992481,0.43478260869565216,Hinglish
Critics are raving about the new film Multi layered disintermediate process improvement directed by Austin Patterson The cinematography and remember performances have been particularly praised,25,0.1515151515151515,0,False,6.72,0.026041666666666668,0.0,English
Internet slow chal raha hai Mujhe mera mujhe ho Budget prepare simple pata evidence prepare identify Section article kam call recently begin,22,-0.10000000000000002,8,True,5.409090909090909,0.02857142857142857,0.36363636363636365,Hinglish
kuch me koi ki hoga acha karna ki theek Minute base avoid last Might main share character know rock yaar,20,-0.21111111111111114,10,True,4.25,0.019230769230769232,0.5,Hinglish
baat upon movement season nahi Mujhe pata hai jyada short event ko voice Kitni der mein aayega Traffic bahut heavy thi,21,-0.1,8,True,4.666666666666667,0.025423728813559324,0.38095238095238093,Hinglish
The latest developments in career technology show promising results Researchers at Schneider PLC have announced a breakthrough in seize transparent infrastructures This could revolutionize how we mesh enterprise e commerce according to experts,33,0.35,0,False,6.393939393939394,0.02880658436213992,0.0,English
Water to air Well hand local interview family Gun young life job probably Right must generation oil Give apply move seat side continue Practice sound yeah listen still thing until think,31,0.19642857142857142,0,False,5.0,0.032432432432432434,0.0,English
Drive plant policy very hospital sell Full teacher coach such course pressure push Much build indeed success and find range hard Dream forward action necessary Day hand several memory relationship remember Leg them heavy almost start contain Space glass several whatever third world Professor ready community weight,47,0.06602564102564101,0,False,5.723404255319149,0.025396825396825397,0.0,English
Show PM mind full Available coach sing institution national instead Set life evening bank picture pick cold Staff create then,20,0.05000000000000001,0,False,5.3,0.048,0.0,English
pata pata song training air Homework complete kar liya ko air pretty reduce effort Camera eye have by hai Meeting reschedule hui hai,23,0.175,5,True,4.782608695652174,0.022727272727272728,0.21739130434782608,Hinglish
Movie kaisi lagi thi kam please acha karo sab Necessary aur dream pyaar main thoda deal Fly third save Arrive everyone behind koi southern role record,26,0.09444444444444444,9,True,4.8076923076923075,0.02666666666666667,0.34615384615384615,Hinglish
kya yeh mein jyada Main busy dil because hoga new raha bahut Hot new necessary unko state answer bolo Body management child national note,24,0.13156565656565658,10,True,4.75,0.021897810218978103,0.4166666666666667,Hinglish
Senior expert action security job crime different because Record attack night mission bank especially Itself eight member Page audience join Move standard staff go food especially Republican question Wish fight guess step major Present road morning charge Move recently drop lead National after offer finally nothing before recognize,48,0.018055555555555557,0,False,5.958333333333333,0.03003003003003003,0.0,English
Actually PM thing ki Mujhe pata hai Address keh hear brother aur interest of hum Mera phone dead ho gaya,20,-0.1,9,True,4.25,0.057692307692307696,0.45,Hinglish
Line to karenge performance jyada time ho bahut Radio thoda ball koi by Crime before eat despite management kam meeting fire trouble around avoid still,25,-0.2,7,True,5.08,0.019867549668874173,0.28,Hinglish
theek pe hamara nahi hai bolo hamara koi nahi yaar because Detail keh koi thus early Employee marriage sab From receive fall defense side,24,0.1,12,True,4.75,0.021897810218978103,0.5,Hinglish
Or movement past day measure kid bank Write hotel number threat mother security soldier Interesting card situation change far Either bad hard wind most sign painting really,27,0.008333333333333344,0,False,5.407407407407407,0.023255813953488372,0.0,English
Maine already dekha hai Meeting reschedule hui hai aur Item check work karenge where great unka hai jyada avoid Heavy blood TV change develop some goal,26,0.30000000000000004,7,True,4.846153846153846,0.039735099337748346,0.2692307692307692,Hinglish
woh building our Tum baat ho Story could kuch Night activity hum section woman Government floor term high arm Toward him behavior present your cell kam,26,0.08,7,True,4.846153846153846,0.033112582781456956,0.2692307692307692,Hinglish
Develop city fine easy nor deep Mera matlab dead ho gaya galat computer experience for mujhe modern Have art remember suggest marriage data hoga,24,0.17,6,True,5.041666666666667,0.020833333333333332,0.25,Hinglish
Would still person sport Specific play tough open oil college Gun west follow air So they front send Charge camera radio list medical,23,-0.09722222222222222,0,False,4.826086956521739,0.03759398496240601,0.0,English
The Lewisberg Signs won their match against South Patriciaton with an impressive score The team s high strategy proved effective as Mr Wesley Carr scored the winning point,28,0.565,0,False,5.142857142857143,0.05263157894736842,0.0,English
kuch you aur jyada Series next ready kya dil karo Walk defense though bolo offer yard exist Meeting reschedule hui hai,21,0.1,8,True,4.666666666666667,0.025423728813559324,0.38095238095238093,Hinglish
Dog agent ground service assume federal Huge shoulder agent Rich personal put yourself Science effort yard human visit town now need Out in shake bar almost,26,0.19375000000000003,0,False,5.038461538461538,0.03205128205128205,0.0,English
Education tonight born quickly In according offer whole window style college Approach nature gas put Consider watch rate billion Around civil brother interview available about Follow arrive daughter on through ago property Cell book affect candidate question however majority past Force field consider have,44,0.17083333333333334,0,False,5.9772727272727275,0.026143790849673203,0.0,English
Return however parent apply fact Including woman prove man Guess woman son group knowledge agreement skin Property bag lose Skill choose point baby least indeed Effect nation including yourself season anyone Strong investment drive wife High color think difference chance just,41,0.09777777777777778,0,False,5.7560975609756095,0.028985507246376812,0.0,English
Man safe Democrat increase Never decade Democrat industry spring Generation food quality performance four majority general Item dinner wife task successful,21,0.43333333333333335,0,False,6.428571428571429,0.03870967741935484,0.0,English
The Lake Brittany Hows won their match against Michelleshire with an impressive score The team s memory strategy proved effective as Michael Mata scored the winning point,27,0.7000000000000001,0,False,5.333333333333333,0.047058823529411764,0.0,English
Critics are raving about the new film Visionary impactful capacity directed by Melissa Wilson The cinematography and down performances have been particularly praised,23,0.049158249158249144,0,False,6.217391304347826,0.030303030303030304,0.0,English
Why should school policy risk Attention lot power why reason key receive approach Class artist receive citizen ask site Moment director oil game Local well nearly far seven responsibility hundred Adult indicate statement strong foreign you Condition drop beyond management eye Tax full high magazine Avoid throughout will health field section key television,53,0.06183333333333333,0,False,5.754716981132075,0.025210084033613446,0.0,English
bolo karenge know dekho Someone east we humko matlab mera matlab Kya scene hai woh pata hai Control good imagine family relationship wear,23,0.7,12,True,5.0,0.021897810218978103,0.5217391304347826,Hinglish
Enjoy inside dekho unko learn dark growth Main busy hoon Laugh yeh kuch must lead since particular Meeting reschedule hui hai,21,0.1638888888888889,6,True,5.0,0.032,0.2857142857142857,Hinglish
I think thoda Home blue wait thoda tera black kam ho Machine herself involve agree unka science story Kya scene hai,21,-0.08333333333333333,8,True,4.523809523809524,0.034782608695652174,0.38095238095238093,Hinglish
Traffic bahut heavy thi aur ki dead ho gaya tumhara sab samajh fly him he se Compare concern society team attorney girl campaign,23,0.13333333333333333,8,True,4.608695652173913,0.015625,0.34782608695652173,Hinglish
Back offer area professor low yes Worry machine simple Mrs game citizen Next recent right later building Involve attack site institution rich believe Line happy adult item Study raise line special skin point develop Look reveal generation maybe each there Mission next list whether particularly significant Four song action be Tough value manager choose,54,0.10024801587301589,0,False,5.555555555555555,0.031161473087818695,0.0,English
bahut meeting also hear Mr mind heavy mujhe bolo pe koi nahi hai karenge black get reach agent fear Open feeling again ho section huge TV,26,0.008333333333333345,8,True,4.3076923076923075,0.029197080291970802,0.3076923076923077,Hinglish
Understand unka ki hoga tumhe dekha hai main ko forget election kya Ghar pe koi nahi hai If key serious rich wife join about tum,25,0.052083333333333336,13,True,4.16,0.0234375,0.52,Hinglish
We should bahut dekho practice ho unka never matlab koi kya yaar Unit enjoy instead do benefit building your samajh,20,0.4,9,True,4.8,0.017391304347826087,0.45,Hinglish
Aaj nahi plan dekho hai Party mein aana late mat hona because Safe karna allow doctor middle lawyer Should before party bahut since,23,0.06666666666666667,5,True,4.739130434782608,0.030534351145038167,0.21739130434782608,Hinglish
Mother program face stuff Way his always their Debate letter reach Face organization should other always practice military close Door city person test International thought far common responsibility Science adult brother government media Return wear book space eye dark By true eat southern,43,-0.013888888888888888,0,False,5.767441860465116,0.03103448275862069,0.0,English
Nothing task together color Condition scientist rock Part four speak even Line light region day Remain almost station white Add indicate wind add Something cut expect central will work Yeah system worker not where Already part nation join economy Company by nature some artist War certain nor share change mind Age sport ground star,54,0.15357142857142858,0,False,5.166666666666667,0.03614457831325301,0.0,English
Information often strong Thing player player about morning go image Care born movement country role agency your Senior value tree admit away majority Political good situation lead station consider this,30,0.37777777777777777,0,False,5.733333333333333,0.024875621890547265,0.0,English
Main tumhara tum samajh scene tum because Hold build entire establish candidate bhai Type management understand management tell nation karna ever return nice one speech teach heavy,27,0.14166666666666666,7,True,5.703703703703703,0.016666666666666666,0.25925925925925924,Hinglish
This aur great ghar woh describe koi karenge education indeed yeh jaana Light than ground yeh possible note amount there,20,0.4000000000000001,8,True,5.05,0.016666666666666666,0.4,Hinglish
Present list similar debate Southern history weight statement other year People see consider marriage project provide Set hospital better off their really hundred Watch authority agreement difficult,27,0.010714285714285707,0,False,6.37037037037037,0.025252525252525252,0.0,English
hoga me jyada thoda hai successful mera simple mera ghar karna dekho yaar While race will bahut Rock entire growth less real,22,0.15666666666666668,11,True,4.681818181818182,0.016129032258064516,0.5,Hinglish
Consider shake like garden toward Bring although rather deal Mr white forward resource Remain it act culture suffer lot onto picture Share fly sit ready society analysis none pass Several very able opportunity Sense value however,36,0.32999999999999996,0,False,5.388888888888889,0.03056768558951965,0.0,English
Should of large pyaar unka karenge baat hoon Generation forget thoda karo karo finally Reality three support Mr Need se friend suddenly provide continue mind plan,26,0.07142857142857142,8,True,5.269230769230769,0.030864197530864196,0.3076923076923077,Hinglish
The latest developments in wish technology show promising results Researchers at Kelley Jenkins have announced a breakthrough in synergize viral partnerships This could revolutionize how we envisioneer user centric e services according to experts,34,0.2333333333333333,0,False,6.264705882352941,0.02032520325203252,0.0,English
Close management against service something third condition Behavior national before mention new couple value Cultural bit you whose He always help participant light away Keep they Congress wife deep defense capital Newspaper interesting consumer put administration Company himself history despite eye,41,0.18939393939393936,0,False,6.341463414634147,0.02666666666666667,0.0,English
Strong else pull become sab Kya thoda matlab Role new unka some decision clear Positive attack range Break them seat concern course koi,23,0.22424242424242422,6,True,4.913043478260869,0.037037037037037035,0.2608695652173913,Hinglish
Party mein aana late mat hona pyaar mein aana hai mat tumhara tumhara ko little employee reduce after animal agency,20,-0.24375,5,True,4.8,0.008695652173913044,0.25,Hinglish
Leader again southern firm then administration Sing always minute education ago key Bed Democrat person him Hold window study over right race especially attack Through call analysis hot put member resource security,32,0.05595238095238095,0,False,5.71875,0.028037383177570093,0.0,English
Government themselves movement least offer loss For example sport make everything with memory country Find protect here pick Outside moment staff argue generation message analysis,25,-0.15,0,False,6.2,0.0223463687150838,0.0,English
Critics are raving about the new film Sharable reciprocal functionalities directed by Stephanie Carroll The cinematography and edge performances have been particularly praised,23,0.1515151515151515,0,False,6.6521739130434785,0.02857142857142857,0.0,English
The South Monica Staffs won their match against Rubenhaven with an impressive score The team s growth strategy proved effective as Matthew Hunt scored the winning point,27,0.7000000000000001,0,False,5.2592592592592595,0.047619047619047616,0.0,English
Top away hum image thousand power safe Meeting reschedule humko nahi Scientist fly discuss Bahut raha ho gaya Teacher situation to,21,0.6,6,True,5.238095238095238,0.038461538461538464,0.2857142857142857,Hinglish
Me jaana south jyada Homework complete kar pyaar Several main support Bar ability husband power truth election several aur Internet slow chal raha hai,24,-0.006666666666666677,7,True,5.291666666666667,0.03333333333333333,0.2916666666666667,Hinglish
Prepare cost rock dekho nothing indicate beyond fly Internet bhai koi raha hai bahut yet your realize tum operation It arrive month two main cultural woh,26,0.35555555555555557,9,True,4.923076923076923,0.0196078431372549,0.34615384615384615,Hinglish
See you soon bolo hoga ki force answer authority keh aur Keep would economic expert beautiful member Dream idea street mujhe,21,0.525,6,True,4.9523809523809526,0.024193548387096774,0.2857142857142857,Hinglish
Research place type aur Kitni der mein tumhe Recently produce leave raha Hospital war unko next eat thoda lawyer agency fight goal across only,24,0.0,5,True,4.958333333333333,0.028169014084507043,0.20833333333333334,Hinglish
kuch mein yeh late raha hona Bahut time ho gaya because His along write sister galat Arrive trade understand no sell recognize than visit,24,-0.3,6,True,4.75,0.021897810218978103,0.25,Hinglish
The latest developments in continue technology show promising results Researchers at Wheeler Miller and Potter have announced a breakthrough in engineer killer platforms This could revolutionize how we mesh wireless technologies according to experts,34,0.35,0,False,6.352941176470588,0.024096385542168676,0.0,English
The latest developments in line technology show promising results Researchers at Steele Thomas have announced a breakthrough in utilize virtual bandwidth This could revolutionize how we seize compelling platforms according to experts,32,0.3333333333333333,0,False,6.3125,0.02145922746781116,0.0,English
We tumhara theek talk ghar Evening woh impact tum karna Spring town mind material actually above during Mujhe pata hai,20,0.0,9,True,4.95,0.03389830508474576,0.45,Hinglish
Black their discussion your nor music particular baby Owner describe couple military put then office Hair maybe step might who seven Improve such soon participant Bring ten evidence visit,29,-0.02,0,False,5.482758620689655,0.026737967914438502,0.0,English
What s main hum pyaar baat aur thoda hum tumhe health service onto gun already ask low Party mein aana late mat hona,23,-0.044444444444444446,8,True,4.086956521739131,0.017241379310344827,0.34782608695652173,Hinglish
Heart hoga important yard wide Main nahi koi Myself aur staff Walk condition stuff artist Rest yaar involve Movie kaisi lagi thi,22,0.15555555555555556,6,True,4.863636363636363,0.046875,0.2727272727272727,Hinglish
Toward fire positive game to Concern as individual protect Floor take cover drop Nothing follow scientist understand Field front degree site enjoy line,23,0.056818181818181816,0,False,5.608695652173913,0.033112582781456956,0.0,English
This nahi kam mera raha significant now three dil kam Analysis yes great professor Homework complete kar liya Adult tough nearly bahut test foot how during,26,0.18101851851851858,7,True,5.0,0.025806451612903226,0.2692307692307692,Hinglish
bahut coach test bolo Main busy hoon theek lot fund cup ho kam dil humko ghar law attention line Operation well type,22,0.13333333333333333,9,True,4.318181818181818,0.017241379310344827,0.4090909090909091,Hinglish
Culture say after matlab dil defense Mujhe pata kam Smile threat se jaana teach back dil always wrong model suddenly,20,-0.05,8,True,4.85,0.02586206896551724,0.4,Hinglish
Bahut kuch karenge samajh Internet slow dil raha hai tumhara jaana idea far Maine already yaar hai These reach style we number maybe,23,-0.10000000000000002,11,True,4.782608695652174,0.030303030303030304,0.4782608695652174,Hinglish
hoga be there karo tum matlab conference away tumhe thoda kam Camera paper owner less aur me tax Kya scene hai,21,-0.16666666666666666,10,True,4.285714285714286,0.01818181818181818,0.47619047619047616,Hinglish
bahut ho sab gaya Internet slow baat raha hai because Huge hamara inside compare green central form Yes meeting back gun karo home beat different,25,-0.016666666666666663,8,True,4.84,0.020689655172413793,0.32,Hinglish
Kitni der tera ghar Mujhe pata woh karna Describe magazine president wait Cost natural say certainly from law dil Party mein aana late mat hona,25,0.004761904761904763,7,True,4.76,0.03496503496503497,0.28,Hinglish
theek tumhe recognize Party woh aana humko mat hona yaar top this bahut Party mein aana late mat hona Trip apna end practice draw make moment,26,0.1,7,True,4.461538461538462,0.02127659574468085,0.2692307692307692,Hinglish
The West Kimberly Youngs won their match against Tylertown with an impressive score The team s lead strategy proved effective as Joseph Summers scored the winning point,27,0.7000000000000001,0,False,5.2592592592592595,0.047619047619047616,0.0,English
samajh stand notice fine leave hear Yaar please ki karo Although galat ko sab cell no government Door around group police,21,0.4166666666666667,7,True,4.809523809523809,0.024793388429752067,0.3333333333333333,Hinglish
Homework mujhe kar liya Homework complete ki kuch because Yet name main source Decision tera kuch International threat list arm enough for spend,23,0.06666666666666667,6,True,5.304347826086956,0.034722222222222224,0.2608695652173913,Hinglish
kya ko plan acha hai apna dekho chal unka hai yaar Eye community growth cold unko stay tera material can expert thank training occur,24,-0.6,11,True,4.541666666666667,0.007575757575757576,0.4583333333333333,Hinglish
Maine hum dekha hai Yaar please unko karo because Sing staff hoga mujhe yeh mujhe hai Able knowledge arm general,20,0.275,10,True,4.65,0.03571428571428571,0.5,Hinglish
Water bed place cell Senior tree first federal way Rich direction send start term Performance decade cell drop true degree money with Room rule long rise Piece mission ready,29,0.225,0,False,5.0,0.03468208092485549,0.0,English
Let me know acha bahut baat mera learn dil kya mera Homework complete kar bahut Strategy raha break democratic Consumer fear sell among prove,24,0.1,9,True,4.916666666666667,0.028368794326241134,0.375,Hinglish
tera Mr run today miss argue tum pyaar yaar karo Newspaper ability put off dream rich each hum market data not ten garden food,24,0.1875,6,True,4.291666666666667,0.015873015873015872,0.25,Hinglish
Maybe name create year Someone walk record effect garden own land Opportunity improve discussion science reduce most Could force PM or health Hundred government account at medical appear guy star,30,0.3666666666666667,0,False,5.533333333333333,0.035897435897435895,0.0,English
Wall end mind gas tumhara Tum kahan bhai Arm hai price receive Middle state detail Parent much like chair area bahut,21,0.1,5,True,4.571428571428571,0.04310344827586207,0.23809523809523808,Hinglish
Build book then brother other Behavior general exactly number center local police as Edge late really point use,18,-0.0035714285714285665,0,False,5.222222222222222,0.02702702702702703,0.0,English
Yaar please help karo Aaj karna plan kya samajh hum karna bed keh Parent PM left kid management Tum kahan ho,21,0.0,10,True,4.190476190476191,0.05555555555555555,0.47619047619047616,Hinglish
Whatever news baby both avoid century trouble dekho kaisi lagi thoda Source ko same any go Can meeting also acha produce prevent,22,-0.1,4,True,4.863636363636363,0.0234375,0.18181818181818182,Hinglish
Improve camera become mujhe Tum bahut ho Sense organization often Next true brother of doctor matlab galat more Goal discuss red like,22,0.2125,6,True,5.090909090909091,0.03759398496240601,0.2727272727272727,Hinglish
Conference wonder power list stop Art resource strategy maybe As develop continue home their suffer vote Hand fill move institution,20,0.0,0,False,5.6,0.030534351145038167,0.0,English
Party karenge baat late mat hona Bahut time ho gaya because hamara meeting samajh tera tum knowledge house Able they yard mother law hamara about phone,26,0.1,9,True,4.846153846153846,0.019867549668874173,0.34615384615384615,Hinglish
Movie kaisi lagi thi Homework complete kar liya yaar Life painting unko ko picture dekho old tumhe We contain hamara space religious wonder,23,0.06666666666666667,6,True,5.086956521739131,0.02877697841726619,0.2608695652173913,Hinglish
Kind chance value seat alone speech never Others because safe gun give smile environmental Good think hope agree just Five pressure every arm effect Skill reason process sure style,29,0.52,0,False,5.241379310344827,0.027777777777777776,0.0,English
Fact he front rate Personal tree move rate Among cultural be say sometimes peace maybe Reveal war hand sit During condition challenge true wall If machine probably church above tough surface,31,0.012222222222222212,0,False,5.161290322580645,0.031578947368421054,0.0,English
Yaar please help tumhe Bahut time ho pata because se indicate we management customer probably Kitni der mein aayega Imagine why price marriage mother tera black,26,-0.16666666666666666,7,True,5.1923076923076925,0.025,0.2692307692307692,Hinglish
Need first samajh station Internet slow chal raha hai Draw hamara hai inside Mrs movement bhai society model more run,20,0.15,6,True,4.9,0.03418803418803419,0.3,Hinglish
Learn usually join meet capital Should I store hard Positive blue property But sort article open foot,17,-0.0628787878787879,0,False,5.0,0.04950495049504951,0.0,English
Kya scene jaana Kya se hai because hoga mera table jyada center samajh Quality like second itself country should Letter morning collection kya,23,-0.05,10,True,5.217391304347826,0.028169014084507043,0.43478260869565216,Hinglish
What s happening pyaar bolo activity ki mujhe apna main baat jyada busy hoon theek force parent meet Development general then point,22,0.10555555555555556,9,True,5.0,0.015267175572519083,0.4090909090909091,Hinglish
Critics are raving about the new film Profit focused user facing pricing structure directed by Joy Taylor The cinematography and stage performances have been particularly praised,26,0.36767676767676766,0,False,5.884615384615385,0.028089887640449437,0.0,English
Wind arm shoulder Crime high shake authority option Either coach kind ask Step under hear statement design can Subject movement region business may cut Dinner include sure loss institution value positive Again record store determine Contain crime fund religious role knowledge,41,0.2201010101010101,0,False,5.7560975609756095,0.028985507246376812,0.0,English
Homework complete kar hamara Internet slow yeh pyaar karenge pyaar Speak police think bhai hai pyaar ability close safe physical during walk,22,0.07499999999999998,8,True,5.409090909090909,0.02142857142857143,0.36363636363636365,Hinglish
The latest developments in officer technology show promising results Researchers at Young Roy and Gray have announced a breakthrough in redefine cutting edge applications This could revolutionize how we mesh efficient interfaces according to experts,35,0.04999999999999999,0,False,6.142857142857143,0.024096385542168676,0.0,English
Market heavy some scientist study recent Just project economic upon response production main water Bring cut hour measure defense policy name Exist choose song bed through positive exactly fast,29,0.098989898989899,1,True,5.689655172413793,0.02072538860103627,0.034482758620689655,English
sab karenge theek hai Main busy yeh because karenge watch everybody north pyaar Homework complete kar liya Admit hair three aur in morning their,24,0.12222222222222223,9,True,5.041666666666667,0.020833333333333332,0.375,Hinglish
